action,source_ip_entropy,requests_per_min,distinct_resources_touched,is_public_acl,iam_wildcard_permissions,data_transfer_mb,new_role_assumed,off_hours,mfa_present,label,event_id,resource_type,account_id
GetObject,2.203447115971247,0,1,0,0,0.020334138500275094,0,0,1,0,EVT-000252,Lambda,430213
PutObject,2.1717450033573114,5,1,0,0,0.6537928534018187,0,0,1,0,EVT-000253,S3,189444
RunInstances,2.037346344523917,3,1,0,0,3.8536437754123014,0,0,1,0,EVT-000254,S3,641635
PutBucketAcl,1.482750617232605,3,1,1,1,3.5717791997073847,1,0,0,1,EVT-000255,EC2,226707
AssumeRole,1.9774235612451572,7,2,0,0,3.0682571294762626,0,0,1,0,EVT-000256,EC2,631355
GetCallerIdentity,2.0826786796159036,4,1,0,0,29.863176184935778,0,0,1,0,EVT-000257,EKS,254354
PutBucketAcl,2.080726906844443,3,1,0,0,6.333647406160324,0,1,1,1,EVT-000258,IAM,186200
GetObject,2.500143929806799,4,2,0,0,16.553516679626362,0,0,1,0,EVT-000259,EKS,658784
InvokeFunction,2.3565330265052173,3,2,0,0,6.781262992472197,0,0,1,0,EVT-000260,EKS,183271
GetCallerIdentity,2.7781887792458377,3,2,0,0,3.5052163996177605,0,1,1,0,EVT-000261,IAM,476828
RunInstances,1.9037167816749097,7,2,0,0,1.1512349493307377,0,0,1,0,EVT-000262,IAM,479031
PutObject,1.97199485647488,3,2,0,0,2.5176690518759415,0,0,1,0,EVT-000263,EKS,304683
GetObject,2.6173971424058213,3,2,0,0,3.119094343352684,0,0,1,0,EVT-000264,Lambda,526185
PutBucketPolicy,2.1994532945798104,4,2,0,0,7.045429863003319,0,0,1,0,EVT-000265,S3,558343
DescribeInstances,4.191968368144965,15,7,0,0,3.50338981938215,1,1,1,2,EVT-000266,EKS,713522
RunInstances,2.1749820839689478,3,1,0,0,0.3182755367244299,0,0,1,0,EVT-000267,EKS,469981
InvokeFunction,1.998530389298013,0,1,0,0,4.000935057264093,0,1,1,0,EVT-000268,EC2,563766
ListBuckets,4.706087612562383,26,7,0,0,668.7169343895688,0,0,0,3,EVT-000269,Lambda,731689
RunInstances,2.0517638147583477,7,1,0,0,1.9956773859933874,0,0,1,0,EVT-000270,EC2,264945
GetCallerIdentity,1.4138583652019836,2,2,0,0,3.797428327186301,0,0,1,0,EVT-000271,S3,247828
GetObject,3.912537457248402,27,3,0,1,774.2097022925822,0,0,0,3,EVT-000272,Lambda,753287
AttachRolePolicy,1.8907753573603117,0,2,0,0,2.0454389542001037,0,0,1,0,EVT-000273,Lambda,396197
PutBucketAcl,2.581620072582983,3,2,0,0,2.482771342919206,0,0,1,0,EVT-000274,S3,204611
InvokeFunction,2.464179855150687,7,2,0,0,0.8986987200167201,0,1,1,0,EVT-000275,IAM,167536
PutBucketPolicy,2.266628660753458,2,2,1,1,3.0227626245158703,0,0,0,1,EVT-000276,EC2,191538
DescribeInstances,1.81678445504814,2,1,0,0,18.76857826872098,0,0,1,0,EVT-000277,IAM,117581
ListBuckets,4.289056327539663,35,5,0,1,534.8109355953029,1,1,1,3,EVT-000278,S3,714669
RunInstances,2.1578397685482162,3,2,0,0,0.9906225393620356,0,0,1,0,EVT-000279,EKS,313862
CopyObject,2.181685486478268,3,2,0,0,2.0587132191748,0,0,1,0,EVT-000280,Lambda,275533
CopyObject,2.045917012094624,2,2,0,0,5.374182349460465,0,0,1,0,EVT-000281,S3,116930
InvokeFunction,2.2891881234277616,2,2,0,0,15.97994143369885,0,0,1,0,EVT-000282,IAM,503600
PutObject,2.192188704210307,8,1,0,0,0.1815910140055678,0,0,1,0,EVT-000283,EKS,364593
DescribeInstances,1.9943278693550104,4,1,0,0,3.587342765177446,0,0,1,0,EVT-000284,EKS,280675
DescribeInstances,1.8349627400356803,4,1,0,0,9.167426243032619,0,0,1,0,EVT-000285,EKS,220689
CreateAccessKey,1.9714229024022665,2,1,0,0,3.2374495550966036,0,0,1,0,EVT-000286,IAM,387783
RunInstances,2.361458449797016,3,2,0,0,5.886985406153099,0,1,1,0,EVT-000287,IAM,560420
PutObjectAcl,3.301300905681288,5,3,1,1,2.0017207240682016,1,0,1,1,EVT-000288,Lambda,118221
AssumeRole,2.9145871707903344,6,2,0,0,0.9768348972824845,0,1,1,0,EVT-000289,Lambda,297859
GetObject,1.6504183116337143,6,2,0,0,3.5396089732194467,0,0,1,0,EVT-000290,EC2,348358
ConsoleLogin,2.2842000420072397,4,1,0,0,15.23512696564828,0,0,1,0,EVT-000291,EC2,490596
PutBucketPolicy,2.2668182190334614,1,2,0,0,3.797710877892158,0,0,1,0,EVT-000292,IAM,597628
ConsoleLogin,2.405635649883906,6,2,0,0,1.2207423436026346,0,0,1,0,EVT-000293,IAM,509434
GetCallerIdentity,1.8049545808493799,5,2,0,0,1.3725170947834062,0,0,1,0,EVT-000294,EC2,471246
DescribeInstances,3.521382594291481,16,14,0,0,9.868813233523637,1,0,1,2,EVT-000295,EC2,731689
ConsoleLogin,2.5053022519599124,3,1,0,0,0.3524836722725439,0,0,1,0,EVT-000296,IAM,577282
DescribeInstances,1.9738773071338076,1,1,0,0,4.116952359296253,0,0,0,0,EVT-000297,EC2,480216
AttachRolePolicy,1.5224230344332121,2,3,1,1,12.011226886446135,0,0,0,1,EVT-000298,EC2,385146
CopyObject,2.290292885999288,3,1,0,0,0.45165065327727627,0,0,1,0,EVT-000299,S3,500919
GetCallerIdentity,1.2456810582065716,6,2,0,0,9.851697283848356,0,1,1,0,EVT-000300,EKS,339923
CopyObject,2.132728618710681,4,1,0,0,0.7613121805483468,0,0,1,0,EVT-000301,EC2,636210
GetCallerIdentity,4.87663795288907,17,7,0,1,6.8109836923992475,1,0,0,2,EVT-000302,IAM,791085
ListBuckets,2.1415001913489977,4,2,0,0,1.0501222044746834,0,0,1,0,EVT-000303,EKS,254317
CreateAccessKey,3.588938425464066,13,7,0,1,28.308873798656965,1,1,1,2,EVT-000304,EC2,791085
InvokeFunction,1.5393396324519393,4,1,0,0,12.787977611253051,0,0,1,0,EVT-000305,EKS,484058
AssumeRole,3.0466769640346345,21,11,0,1,19.95870405734644,0,1,0,2,EVT-000306,Lambda,713522
PutObject,2.2345596952703053,3,1,0,0,1.9436249832610661,0,0,1,0,EVT-000307,EC2,105775
CreateAccessKey,4.42790044538529,16,7,0,1,16.095106526421656,1,1,0,2,EVT-000308,IAM,723547
RunInstances,1.8167032003916344,4,1,0,0,8.493087223240398,0,0,1,0,EVT-000309,EC2,536244
RunInstances,1.4871784832399415,5,1,0,0,6.016417774832265,0,0,1,0,EVT-000310,S3,194478
GetObject,1.6255147243762962,3,1,0,0,30.580568251355068,0,1,1,0,EVT-000311,EKS,448864
PutObject,2.022510525606087,7,1,0,0,10.255677442006734,0,0,1,0,EVT-000312,EKS,233228
PutObject,2.3311753069788828,5,2,0,0,3.321638487254977,0,0,1,0,EVT-000313,EC2,120693
PutBucketAcl,2.045428880937538,2,3,1,1,5.075337564415668,1,1,1,1,EVT-000314,EKS,494983
CreateAccessKey,1.9785593168558155,6,1,0,0,3.1741084760372744,0,0,1,0,EVT-000315,EKS,511894
CreateAccessKey,1.7312351905281291,2,2,0,0,16.68873701270835,0,0,1,0,EVT-000316,Lambda,574607
PutObject,2.5208657092183504,6,1,0,0,9.352259430828534,0,0,1,0,EVT-000317,IAM,556476
CreateAccessKey,1.4724406306648592,9,1,0,0,4.92077765745014,0,0,1,0,EVT-000318,Lambda,375282
ListBuckets,1.9071927915548867,3,1,0,0,3.558541281176382,0,0,1,0,EVT-000319,IAM,658180
ListBuckets,2.272101601721095,3,2,0,0,12.019546595174809,0,0,1,0,EVT-000320,S3,593062
GetCallerIdentity,4.895701897083439,22,12,0,1,6.82661854473035,1,0,0,2,EVT-000321,EC2,714669
DescribeInstances,2.7713331777868424,9,2,0,0,1.313126237151348,0,0,1,0,EVT-000322,EC2,133039
AssumeRole,1.6168647155051523,3,1,0,0,1.2214740043261705,0,0,1,0,EVT-000323,S3,324291
DescribeInstances,2.3067112807820593,5,1,0,0,5.975675217709373,0,0,1,0,EVT-000324,Lambda,505758
GetCallerIdentity,1.6144088928091453,3,2,0,0,3.4430637399496606,0,0,1,0,EVT-000325,EKS,492582
ListBuckets,2.6316012446359554,7,2,0,0,22.348921299578116,0,1,1,0,EVT-000326,S3,618348
GetObject,1.8067088287481887,7,1,0,0,8.007074565050468,0,0,1,0,EVT-000327,S3,434305
DescribeInstances,1.9129692116168264,7,2,0,0,5.32317733862809,0,0,1,0,EVT-000328,EC2,346306
PutObject,1.3202598279801034,4,1,0,0,1.6972875882309002,0,0,1,0,EVT-000329,EKS,190122
PutBucketPolicy,2.0837866447061426,7,1,0,0,7.443526258635499,0,0,1,0,EVT-000330,EC2,683290
PutBucketAcl,1.7554670507810817,3,1,0,0,2.266826618053536,0,0,1,0,EVT-000331,IAM,377270
GetCallerIdentity,4.4129043488442665,22,14,0,1,25.562690642799065,1,0,0,2,EVT-000332,EC2,723845
GetCallerIdentity,1.3606366714217262,6,1,0,0,4.408945671767114,0,1,1,0,EVT-000333,EKS,593549
GetCallerIdentity,5.163278760902791,16,9,0,0,0.3029431060518146,1,0,1,2,EVT-000334,EKS,716434
GetCallerIdentity,2.1114559041255268,3,2,0,0,3.6518488606269845,0,0,1,0,EVT-000335,Lambda,680601
InvokeFunction,2.007858289228712,6,1,0,0,0.7575772986927622,0,1,1,0,EVT-000336,EC2,502266
InvokeFunction,2.275104452639949,4,1,0,0,0.006904754231018997,0,0,1,0,EVT-000337,IAM,189994
ListBuckets,2.754977041061217,5,2,0,0,4.432974707294697,0,0,1,0,EVT-000338,EKS,415808
PutBucketAcl,2.7660301607133926,3,1,0,0,11.059668589577736,0,1,1,0,EVT-000339,EKS,343455
GetCallerIdentity,1.599789726337043,5,2,0,0,2.842251822057242,0,0,0,0,EVT-000340,EC2,467226
DescribeInstances,1.4831040786232819,2,2,0,0,13.806658086047086,0,0,1,0,EVT-000341,EKS,299456
InvokeFunction,1.7969581643697565,1,1,0,0,4.76050520790836,0,0,1,0,EVT-000342,IAM,187350
CreateAccessKey,1.889038566097535,7,2,0,0,1.3847434259545977,0,0,1,0,EVT-000343,EKS,547731
CopyObject,1.6980120459072017,3,2,0,0,3.7554684211079774,0,0,1,0,EVT-000344,IAM,640033
GetObject,2.4284983040991737,7,1,0,0,1.2774581562678733,0,0,1,0,EVT-000345,EC2,123113
PutObject,2.2828769611525344,3,2,0,0,3.874900349654531,0,0,1,0,EVT-000346,IAM,230156
DescribeInstances,2.56303994888771,1,2,0,0,0.16454700107859985,0,0,1,0,EVT-000347,EKS,371852
CreateAccessKey,1.5135236891225738,5,1,0,0,3.556524100585931,0,0,1,0,EVT-000348,EKS,528785
GetObject,2.411032428221529,5,2,0,0,2.146334013254205,0,0,1,0,EVT-000349,Lambda,258701
PutObjectAcl,1.1657399833078772,2,1,0,0,1.064726045481831,1,0,0,1,EVT-000350,EKS,443667
DescribeInstances,1.8207642300765183,1,1,0,0,3.940383192890601,0,0,1,0,EVT-000351,Lambda,278663
PutObject,1.7412705337387269,4,1,0,0,12.279987451172518,0,0,1,0,EVT-000352,IAM,313434
AttachRolePolicy,2.4375986626518507,4,2,1,1,1.462824183557621,0,1,1,1,EVT-000353,EKS,344360
RunInstances,2.343580937076876,4,2,0,0,6.230732391738073,0,0,1,0,EVT-000354,S3,325869
PutObject,2.008902405234074,6,1,0,0,5.159530491144594,0,0,1,0,EVT-000355,EC2,274993
AttachRolePolicy,2.431946399732101,4,3,1,1,1.6065689205842917,0,1,0,1,EVT-000356,EKS,199255
PutBucketAcl,2.243739576355844,5,3,1,1,1.0954118833864193,0,0,0,1,EVT-000357,Lambda,440645
PutObjectAcl,2.0690351670888476,8,2,0,0,7.018671525489646,0,0,1,0,EVT-000358,Lambda,563308
PutBucketPolicy,1.8510815047633513,4,1,0,0,0.4817431798211964,1,0,1,1,EVT-000359,S3,272311
GetObject,2.809357473015428,2,2,0,0,1.8659450479090822,0,0,1,0,EVT-000360,IAM,281129
GetObject,1.9748573502542905,1,1,0,0,0.6224765742375964,0,0,1,0,EVT-000361,Lambda,650404
InvokeFunction,1.9638840098600099,4,2,0,0,2.5771472016090207,0,0,1,0,EVT-000362,Lambda,282121
GetCallerIdentity,2.198852517823773,4,1,0,0,5.614881380076828,0,0,1,0,EVT-000363,S3,368453
DescribeInstances,1.746559100485977,6,2,0,0,0.8699616548124014,0,0,1,0,EVT-000364,S3,305228
DescribeInstances,4.241820986494195,15,9,0,0,22.235576487280586,0,1,0,2,EVT-000365,S3,791279
DescribeInstances,1.8287560908797094,2,2,0,0,5.127354370946814,0,0,1,0,EVT-000366,IAM,193050
InvokeFunction,1.9894864169831554,5,2,0,0,12.326656628313854,0,0,1,0,EVT-000367,Lambda,327228
RunInstances,0.7392615437683638,3,2,0,0,0.25813881763366914,0,0,1,0,EVT-000368,S3,273477
GetObject,2.416462416012033,7,1,0,0,0.8707029332866139,0,0,1,0,EVT-000369,S3,297187
DescribeInstances,2.5218024013574407,2,1,0,0,8.665581382992114,0,1,1,0,EVT-000370,S3,578373
PutObjectAcl,2.2850553550035917,3,3,1,1,3.590683506733762,1,0,0,1,EVT-000371,S3,639736
AssumeRole,2.376555701141902,3,1,0,0,10.58609646871172,0,0,1,0,EVT-000372,EKS,165357
InvokeFunction,1.9659620118300338,5,2,0,0,4.35975192154626,0,0,1,0,EVT-000373,EC2,204366
InvokeFunction,1.9278138746887987,7,2,0,0,0.5680985097333491,0,1,0,0,EVT-000374,IAM,327832
PutObject,1.3483468735859268,1,1,0,0,0.9192630563049944,0,0,1,0,EVT-000375,EC2,423401
GetCallerIdentity,2.0656589440305697,5,1,0,0,1.270623581414053,0,1,1,0,EVT-000376,IAM,669261
InvokeFunction,1.4774028252405613,6,1,0,0,0.45692385024950216,0,0,1,0,EVT-000377,Lambda,597015
PutObject,2.456020474368619,3,1,0,0,0.3013614876039405,0,0,1,0,EVT-000378,IAM,100705
GetObject,2.602737044554118,5,2,0,0,8.530203272860447,0,1,1,0,EVT-000379,IAM,523621
CopyObject,2.1406480863319364,4,1,0,0,6.291911181244759,0,0,1,0,EVT-000380,IAM,682747
GetObject,2.8961006178926025,3,1,0,0,1.2949402155353809,0,0,1,0,EVT-000381,EC2,208492
AssumeRole,4.610384046950635,24,8,0,0,4.2320779492418685,1,1,0,2,EVT-000382,EKS,723845
GetCallerIdentity,3.5753454765524264,18,5,0,1,11.639048825794651,1,1,1,2,EVT-000383,S3,712630
ListBuckets,1.9137554020202416,7,1,0,0,3.376969385591122,0,0,1,0,EVT-000384,EC2,315449
CreateAccessKey,3.751624797656769,17,10,0,1,56.755508096589,0,1,0,2,EVT-000385,S3,705913
PutObjectAcl,2.1102895704690887,2,3,1,0,1.323734978612635,0,0,0,1,EVT-000386,S3,255187
DescribeInstances,2.1070845849375344,3,1,0,0,12.548241941691156,0,0,1,0,EVT-000387,S3,226639
PutObject,1.7173818985616376,6,1,0,0,7.7802472321995,0,0,1,0,EVT-000388,Lambda,339185
PutBucketPolicy,1.7814110506591094,3,2,0,0,2.5140590820457738,0,0,1,0,EVT-000389,EC2,595300
CopyObject,5.2493256385627465,35,4,1,1,54.46043147634947,1,1,0,3,EVT-000390,S3,712630
GetObject,2.4592829120793986,7,2,0,0,7.67840008705242,0,0,1,0,EVT-000391,EC2,145415
DescribeInstances,3.8774512315106247,19,12,0,1,5.777526105623961,1,1,0,2,EVT-000392,S3,786551
RunInstances,1.9745711970579376,6,2,0,0,2.173122497607236,0,0,1,0,EVT-000393,Lambda,381558
GetCallerIdentity,4.132522681412785,22,12,0,1,0.9042352582509887,1,1,0,2,EVT-000394,S3,712630
GetCallerIdentity,2.06106379500632,1,2,0,0,4.529842863995715,0,0,1,0,EVT-000395,Lambda,647969
AssumeRole,1.9884364632595724,3,1,0,0,2.254510760744957,0,0,0,0,EVT-000396,IAM,163384
RunInstances,1.7144500703854064,2,2,0,0,5.470659809550044,0,0,1,0,EVT-000397,S3,564255
DescribeInstances,2.182288607079922,2,1,0,0,5.081423570029228,0,0,1,0,EVT-000398,S3,500070
DescribeInstances,4.283838108039198,30,9,0,1,7.492518389027397,1,1,1,2,EVT-000399,S3,723115
ListBuckets,5.897181114857943,32,3,0,0,625.477677231308,1,1,0,3,EVT-000400,IAM,787085
PutObject,2.5712877855276917,3,2,0,0,10.24040663326431,0,0,1,0,EVT-000401,EKS,222815
GetObject,5.790484833514583,33,9,0,0,786.6026506343926,0,1,0,3,EVT-000402,S3,787085
CopyObject,1.6711962711330155,2,1,0,0,11.933788168269793,0,0,1,0,EVT-000403,EKS,566824
DescribeInstances,2.0184716652960186,1,1,0,0,10.710656139220509,0,0,1,0,EVT-000404,Lambda,233384
AttachRolePolicy,2.0427832175468823,5,1,0,0,2.250206471790218,0,1,1,0,EVT-000405,IAM,370566
PutBucketAcl,2.2101413910364314,2,2,1,1,8.290756133594321,0,0,1,1,EVT-000406,S3,638857
PutObject,1.8461489534291857,4,1,0,0,11.20378938063344,0,0,0,0,EVT-000407,S3,528687
PutObject,1.6063545868352256,2,2,0,0,2.602397625737354,0,0,1,0,EVT-000408,Lambda,392694
PutObject,2.1265766499516925,4,2,0,0,14.145581793519444,0,0,1,0,EVT-000409,EKS,164285
GetObject,1.5242696825473512,3,1,0,0,5.6313567829742475,0,0,1,0,EVT-000410,IAM,159591
ListBuckets,1.385743172029552,5,1,0,0,0.7474244011508844,0,0,1,0,EVT-000411,EC2,119114
CreateAccessKey,2.1594066183175595,6,1,0,0,3.8797906224749408,0,0,1,0,EVT-000412,IAM,136516
PutObject,2.4208543793671513,8,1,0,0,2.0041239079186464,0,0,0,0,EVT-000413,S3,231374
DescribeInstances,1.35412028558848,2,2,0,0,4.041240758540105,0,0,1,0,EVT-000414,Lambda,406785
GetCallerIdentity,2.0760985152627596,6,1,0,0,0.9638881110257074,0,1,1,0,EVT-000415,IAM,688504
PutBucketPolicy,2.240635503924694,4,1,0,0,19.052464661266086,0,0,0,0,EVT-000416,EC2,607343
AttachRolePolicy,2.474287240741201,2,1,0,0,2.9523992789116766,0,0,1,0,EVT-000417,S3,205259
RunInstances,2.1064724174552163,3,2,0,0,1.0832915048666412,0,1,1,0,EVT-000418,EKS,619513
GetCallerIdentity,2.251057932977621,5,1,0,0,16.37376717903556,0,0,1,0,EVT-000419,EKS,651822
InvokeFunction,4.607859197536171,25,4,0,1,380.88043691899844,1,1,0,3,EVT-000420,S3,716434
PutBucketPolicy,2.639614602549029,2,1,0,0,4.653914065375425,0,0,1,0,EVT-000421,IAM,450931
AssumeRole,1.3609113128503032,5,1,0,0,4.332520396254199,0,0,1,0,EVT-000422,S3,278256
ConsoleLogin,2.681752191986807,9,2,0,0,0.6240419245325459,0,1,1,0,EVT-000423,EKS,310498
CopyObject,2.1001190690659355,1,2,0,0,5.681060670629528,0,0,1,0,EVT-000424,EKS,394981
GetObject,1.9168906592230743,6,1,0,0,6.271572289289868,0,0,1,0,EVT-000425,S3,242790
DescribeInstances,1.586266691947611,2,1,0,0,7.981749546755717,0,0,1,0,EVT-000426,S3,522522
DescribeInstances,1.9023565125911595,3,2,0,0,12.807089026431456,0,0,1,0,EVT-000427,EC2,499496
AttachRolePolicy,2.643596530363674,1,3,1,1,4.208189093882849,0,0,1,1,EVT-000428,Lambda,201937
AssumeRole,2.3545598835624295,5,1,0,0,0.9835706486824901,0,0,1,0,EVT-000429,EKS,120888
ListBuckets,1.6271169773479526,5,1,0,0,0.7392357857398312,0,0,1,0,EVT-000430,IAM,219795
GetCallerIdentity,1.8412094337570166,3,2,0,0,1.8666845856580414,0,0,0,0,EVT-000431,IAM,328888
InvokeFunction,2.298741482118559,3,2,0,0,8.91435535448085,0,0,1,0,EVT-000432,S3,251846
InvokeFunction,2.3334878366079534,3,1,0,0,1.3214051804687357,0,0,0,0,EVT-000433,Lambda,437342
InvokeFunction,1.4016060116911055,3,1,0,0,0.0879310733506747,0,1,1,0,EVT-000434,EC2,386239
PutObject,2.377135098026588,5,1,0,0,0.04034061265392473,0,1,1,0,EVT-000435,S3,334475
GetObject,2.0631733395338783,1,2,0,0,6.4867112390180495,0,1,1,0,EVT-000436,Lambda,307633
GetCallerIdentity,2.193419705586014,2,2,0,0,6.086214393750682,0,1,1,0,EVT-000437,EC2,535102
RunInstances,1.4751999941688836,3,1,0,0,28.054494099833363,0,0,1,0,EVT-000438,S3,151569
PutObject,1.895683015320032,5,2,0,0,19.695449430884164,0,0,1,0,EVT-000439,Lambda,311000
DescribeInstances,1.9739353527437236,4,2,0,0,0.31461295688991137,0,0,1,0,EVT-000440,S3,260350
CopyObject,2.2025868618339586,5,2,0,0,1.2170093916893345,0,0,1,0,EVT-000441,S3,563954
GetObject,2.643853480923638,3,2,0,0,5.143252896004342,0,0,1,0,EVT-000442,Lambda,596466
ListBuckets,2.2796060031222343,3,2,0,0,7.463198150848544,0,0,1,0,EVT-000443,EKS,606531
PutBucketPolicy,1.9221563231200767,6,2,1,0,0.6522915456956193,0,0,1,1,EVT-000444,S3,409930
GetCallerIdentity,3.767479020815294,14,6,0,1,8.251137926809019,1,1,0,2,EVT-000445,S3,786551
GetObject,2.410762298528248,6,1,0,0,1.7038587445825475,0,0,1,0,EVT-000446,S3,651478
PutObject,1.9561041610063867,5,2,0,0,3.9414425790946286,0,0,1,0,EVT-000447,S3,668454
InvokeFunction,2.0625122850748463,6,2,0,0,25.040761466355693,0,0,1,0,EVT-000448,EKS,645850
GetObject,2.2802672262559227,4,1,0,0,6.226153856753843,0,0,1,0,EVT-000449,Lambda,266427
ListBuckets,2.8639377403534922,5,1,0,0,5.86920009597241,0,0,1,0,EVT-000450,EKS,318440
AssumeRole,3.9102428137475047,21,7,0,1,10.415128149880168,1,0,0,2,EVT-000451,S3,716434
ConsoleLogin,1.6285380872310715,4,2,0,0,1.1646515823575114,0,1,1,0,EVT-000452,EC2,257213
PutObject,2.010368014894733,4,1,0,0,2.6876209592804767,0,1,1,0,EVT-000453,EC2,494782
DescribeInstances,2.1494999368275707,1,2,0,0,2.6771486832526397,0,1,1,0,EVT-000454,EKS,355416
PutBucketPolicy,1.7386877246276975,0,3,1,0,1.8309199309210467,0,0,0,1,EVT-000455,S3,483294
InvokeFunction,1.7401577469593343,6,1,0,0,7.775638553888581,0,0,1,0,EVT-000456,EC2,147648
PutBucketAcl,2.0687269786839884,3,2,0,0,0.5464912870177451,0,1,0,1,EVT-000457,Lambda,181176
PutBucketPolicy,2.424920800453994,4,2,0,0,0.9269022993351508,0,0,1,0,EVT-000458,S3,289755
GetCallerIdentity,2.41842090041916,1,2,0,0,0.2110689356181682,0,0,1,0,EVT-000459,EC2,685430
GetCallerIdentity,2.640018912527843,3,1,0,0,0.473796827694572,0,0,1,0,EVT-000460,S3,316280
AttachRolePolicy,1.4682805108312804,0,1,0,0,0.49966086976466395,0,0,1,0,EVT-000461,Lambda,263436
PutObject,1.5870154349603567,2,1,0,0,4.197282227216478,0,0,1,0,EVT-000462,S3,472987
GetCallerIdentity,2.408962890144189,8,1,0,0,7.746446421314132,0,0,1,0,EVT-000463,EKS,697024
AssumeRole,2.2473663180852794,5,1,0,0,2.9698954831838176,0,0,1,0,EVT-000464,IAM,185187
DescribeInstances,2.28144934091793,5,1,0,0,3.2074149846057725,0,0,1,0,EVT-000465,EC2,323261
DescribeInstances,1.0804947532883629,3,2,0,0,2.8834395967239903,0,0,1,0,EVT-000466,EKS,633192
AssumeRole,2.2417231951868364,4,2,0,0,7.886745343665557,0,0,1,0,EVT-000467,S3,672353
AttachRolePolicy,2.937153423230425,2,2,0,0,0.6737024328870478,0,0,1,0,EVT-000468,S3,625732
AssumeRole,1.9430047803016166,3,2,0,0,3.754996001556554,0,1,1,0,EVT-000469,S3,313827
PutBucketAcl,1.790909289766658,3,1,0,0,6.010238751059978,0,0,1,0,EVT-000470,IAM,417855
ListBuckets,4.847690625315089,22,6,1,1,226.28262405947947,0,1,1,3,EVT-000471,IAM,717111
PutObject,2.0543185394348216,1,1,0,0,0.36777343724681344,0,0,1,0,EVT-000472,IAM,624339
DescribeInstances,3.060916675194777,3,2,0,0,1.5070695432944416,0,0,1,0,EVT-000473,Lambda,352506
RunInstances,2.006486489158181,6,1,0,0,18.101000726853336,0,0,1,0,EVT-000474,S3,632572
GetObject,1.875856252883126,7,1,0,0,4.6529344241192225,0,0,1,0,EVT-000475,EKS,519125
AttachRolePolicy,1.9101546716017308,2,1,0,0,6.397647836835291,0,0,1,0,EVT-000476,IAM,213314
DescribeInstances,2.280869989074698,5,1,0,0,9.909431509742095,0,0,1,0,EVT-000477,EKS,222340
DescribeInstances,2.4033532942407074,4,2,0,0,0.09415123343556059,0,1,1,0,EVT-000478,EC2,449945
RunInstances,2.084929792761006,1,1,0,0,0.7407943609793084,0,0,1,0,EVT-000479,S3,438391
PutObject,2.2922085725155057,1,1,0,0,1.283731020541318,0,0,1,0,EVT-000480,EKS,627166
GetCallerIdentity,2.000371237750104,3,2,0,0,5.006317927461939,0,0,1,0,EVT-000481,S3,272278
PutObjectAcl,2.3046661543041846,2,3,0,1,3.530340765520704,0,1,0,1,EVT-000482,Lambda,532377
GetCallerIdentity,4.935600805883986,17,11,0,0,0.09075327750233672,1,1,0,2,EVT-000483,S3,769685
RunInstances,2.2056623197046954,6,2,0,0,5.640329111578576,0,0,1,0,EVT-000484,EKS,653698
AssumeRole,2.01014359126007,5,2,0,0,10.993393510387161,0,0,1,0,EVT-000485,Lambda,524744
PutObject,1.3296632909640955,5,2,0,0,9.244821774699316,0,0,1,0,EVT-000486,IAM,388273
AssumeRole,2.897096289435907,6,2,0,0,12.972206320581495,0,0,1,0,EVT-000487,S3,668025
RunInstances,1.8115083654435193,5,1,0,0,1.6797260365638196,0,0,1,0,EVT-000488,EKS,403628
GetObject,1.8054768363706677,4,2,0,0,6.7126432672565,0,0,0,0,EVT-000489,EKS,357987
GetCallerIdentity,3.9770079631468676,11,9,0,1,11.30358318027555,1,1,0,2,EVT-000490,IAM,700897
RunInstances,1.8206840905423065,6,2,0,0,8.741828332940338,0,1,1,0,EVT-000491,IAM,557523
GetCallerIdentity,4.575249617148144,29,14,0,1,2.0748724450104654,0,0,0,2,EVT-000492,Lambda,769804
GetCallerIdentity,0.9986209563457769,6,1,0,0,0.6677278235574008,0,1,1,0,EVT-000493,EC2,188234
ListBuckets,1.6725977209389258,0,2,0,0,8.393031773531051,0,0,1,0,EVT-000494,Lambda,570588
GetObject,2.622153356160293,3,2,0,0,13.424654567957537,0,1,1,0,EVT-000495,Lambda,242435
